t,model,s,i,r,R0,beta0,gamma,mu
20.895890410958906,demographic_sir,0.05862377952563546,6.508438223198152e-08,0.9413761553899846,15.0,780.2142857142857,52.0,0.014285714285714285
20.898630136986302,demographic_sir,0.05866061518642046,6.397751697436023e-08,0.9413393208360649,15.0,780.2142857142857,52.0,0.014285714285714285
20.9013698630137,demographic_sir,0.05869744953777899,6.289442770876146e-08,0.9413024875677956,15.0,780.2142857142857,52.0,0.014285714285714285
20.904109589041095,demographic_sir,0.058734282576986874,6.183454263051898e-08,0.9412656555884727,15.0,780.2142857142857,52.0,0.014285714285714285
20.906849315068495,demographic_sir,0.0587711143013854,6.079730503656676e-08,0.9412288249013119,15.0,780.2142857142857,52.0,0.014285714285714285
20.90958904109589,demographic_sir,0.05880794470837945,5.978217289674468e-08,0.94119199550945,15.0,780.2142857142857,52.0,0.014285714285714285
20.912328767123288,demographic_sir,0.05884477379543608,5.878861843803974e-08,0.9411551674159477,15.0,780.2142857142857,52.0,0.014285714285714285
20.915068493150685,demographic_sir,0.05888160156008277,5.7816127741377357e-08,0.9411183406237917,15.0,780.2142857142857,52.0,0.014285714285714285
20.91780821917808,demographic_sir,0.05891842799990591,5.686420035054364e-08,0.941081515135896,15.0,780.2142857142857,52.0,0.014285714285714285
20.92054794520548,demographic_sir,0.05895525311254934,5.5932348892860413e-08,0.9410446909551041,15.0,780.2142857142857,52.0,0.014285714285714285
