t,model,s,i,r,R0,beta,gamma
0.06575342465753425,basic_sir,0.0009448467466883243,0.12845364769599044,0.8706015055573214,8.0,416.0,52.0
0.0684931506849315,basic_sir,0.0008242738111223531,0.11150923062945292,0.8876664955594249,8.0,416.0,52.0
0.07123287671232877,basic_sir,0.000732159604768077,0.09678832047951105,0.902479519915721,8.0,416.0,52.0
0.07397260273972603,basic_sir,0.0006605966901625524,0.0840030096896654,0.9153363936201722,8.0,416.0,52.0
0.07671232876712329,basic_sir,0.0006041838038519569,0.0729012962715838,0.9264945199245643,8.0,416.0,52.0
0.07945205479452055,basic_sir,0.0005591472301116395,0.0632631303384619,0.9361777224314265,8.0,416.0,52.0
0.0821917808219178,basic_sir,0.0005227954928688466,0.05489667687554603,0.9445805276315852,8.0,416.0,52.0
0.08493150684931507,basic_sir,0.0004931725315621671,0.047634890860124436,0.9518719366083135,8.0,416.0,52.0
0.08767123287671233,basic_sir,0.0004688320928754615,0.04133243481109244,0.9581987330960322,8.0,416.0,52.0
0.09041095890410959,basic_sir,0.0004486878959864026,0.03586293539397652,0.9636883767100372,8.0,416.0,52.0
0.09315068493150686,basic_sir,0.00043191219608800256,0.03111655942611952,0.9684515283777926,8.0,416.0,52.0
0.0958904109589041,basic_sir,0.0004178658832411023,0.026997882500053312,0.9725842516167057,8.0,416.0,52.0
