t,model,s,i,r,R0,beta,gamma,beta0,mu
6.76986301369863,demographic_sir,0.09119298337487297,2.7002966027346346e-48,0.9088070166251297,15.0,,52.0,780.2142857142857,0.014285714285714285
6.772602739726027,demographic_sir,0.09122855242504847,2.845749385977069e-48,0.9087714475749542,15.0,,52.0,780.2142857142857,0.014285714285714285
6.7753424657534245,demographic_sir,0.09126412008311618,2.9992650791293183e-48,0.9087358799168864,15.0,,52.0,780.2142857142857,0.014285714285714285
6.778082191780822,demographic_sir,0.09129968634913059,3.1613026055356986e-48,0.9087003136508721,15.0,,52.0,780.2142857142857,0.014285714285714285
6.780821917808219,demographic_sir,0.09133525122314616,3.332347658627721e-48,0.9086647487768565,15.0,,52.0,780.2142857142857,0.014285714285714285
6.7835616438356166,demographic_sir,0.09137081470521739,3.512914299738814e-48,0.9086291852947853,15.0,,52.0,780.2142857142857,0.014285714285714285
6.786301369863014,demographic_sir,0.09140637679539876,3.70354665336667e-48,0.908593623204604,15.0,,52.0,780.2142857142857,0.014285714285714285
6.789041095890411,demographic_sir,0.09144193749374473,3.9048207059486253e-48,0.908558062506258,15.0,,52.0,780.2142857142857,0.014285714285714285
6.791780821917809,demographic_sir,0.09147749680030978,4.117346214600421e-48,0.908522503199693,15.0,,52.0,780.2142857142857,0.014285714285714285
6.794520547945205,demographic_sir,0.09151305471514837,4.3417687326783135e-48,0.9084869452848544,15.0,,52.0,780.2142857142857,0.014285714285714285
6.7972602739726025,demographic_sir,0.091548611238315,4.5787717594613704e-48,0.9084513887616877,15.0,,52.0,780.2142857142857,0.014285714285714285
6.8,demographic_sir,0.0915841663698641,4.829079021713721e-48,0.9084158336301387,15.0,,52.0,780.2142857142857,0.014285714285714285
6.802739726027397,demographic_sir,0.09161972010985019,5.093456895383779e-48,0.9083802798901526,15.0,,52.0,780.2142857142857,0.014285714285714285
6.8054794520547945,demographic_sir,0.09165527245832768,5.3727169762216695e-48,0.9083447275416751,15.0,,52.0,780.2142857142857,0.014285714285714285
6.808219178082192,demographic_sir,0.09169082341535105,5.667718808658582e-48,0.9083091765846517,15.0,,52.0,780.2142857142857,0.014285714285714285
6.810958904109589,demographic_sir,0.09172637298097476,5.979372782888789e-48,0.908273627019028,15.0,,52.0,780.2142857142857,0.014285714285714285
6.813698630136987,demographic_sir,0.09176192115525326,6.308643210731491e-48,0.9082380788447495,15.0,,52.0,780.2142857142857,0.014285714285714285
6.816438356164384,demographic_sir,0.09179746793824103,6.656551591527557e-48,0.9082025320617618,15.0,,52.0,780.2142857142857,0.014285714285714285
6.8191780821917805,demographic_sir,0.09183301332999248,7.0241800800482e-48,0.9081669866700104,15.0,,52.0,780.2142857142857,0.014285714285714285
6.821917808219178,demographic_sir,0.09186855733056211,7.412675169162759e-48,0.9081314426694407,15.0,,52.0,780.2142857142857,0.014285714285714285
6.824657534246575,demographic_sir,0.09190409994000433,7.823251600829845e-48,0.9080959000599985,15.0,,52.0,780.2142857142857,0.014285714285714285
6.8273972602739725,demographic_sir,0.09193964115837361,8.257196519853497e-48,0.9080603588416293,15.0,,52.0,780.2142857142857,0.014285714285714285
6.83013698630137,demographic_sir,0.09197518098572438,8.71587388577237e-48,0.9080248190142785,15.0,,52.0,780.2142857142857,0.014285714285714285
6.832876712328767,demographic_sir,0.09201071942211109,9.200729159243904e-48,0.9079892805778917,15.0,,52.0,780.2142857142857,0.014285714285714285
6.835616438356165,demographic_sir,0.09204625646758817,9.713294280341311e-48,0.9079537435324146,15.0,,52.0,780.2142857142857,0.014285714285714285
6.838356164383562,demographic_sir,0.09208179212221006,1.0255192957307375e-47,0.9079182078777928,15.0,,52.0,780.2142857142857,0.014285714285714285
6.841095890410959,demographic_sir,0.09211732638603119,1.0828146285509306e-47,0.9078826736139717,15.0,,52.0,780.2142857142857,0.014285714285714285
6.843835616438356,demographic_sir,0.092152859259106,1.1433978717617972e-47,0.9078471407408968,15.0,,52.0,780.2142857142857,0.014285714285714285
6.846575342465753,demographic_sir,0.09218839074148893,1.2074624407399899e-47,0.9078116092585139,15.0,,52.0,780.2142857142857,0.014285714285714285
6.8493150684931505,demographic_sir,0.09222392083323441,1.2752133950959936e-47,0.9077760791667685,15.0,,52.0,780.2142857142857,0.014285714285714285
6.852054794520548,demographic_sir,0.09225944953439685,1.3468681550829184e-47,0.9077405504656061,15.0,,52.0,780.2142857142857,0.014285714285714285
6.854794520547945,demographic_sir,0.0922949768450307,1.4226572629938212e-47,0.9077050231549723,15.0,,52.0,780.2142857142857,0.014285714285714285
6.857534246575343,demographic_sir,0.09233050276519034,1.5028251924281446e-47,0.9076694972348126,15.0,,52.0,780.2142857142857,0.014285714285714285
6.86027397260274,demographic_sir,0.09236602729493022,1.58763120849558e-47,0.9076339727050727,15.0,,52.0,780.2142857142857,0.014285714285714285
6.863013698630137,demographic_sir,0.09240155043430477,1.6773502822260048e-47,0.9075984495656981,15.0,,52.0,780.2142857142857,0.014285714285714285
6.865753424657535,demographic_sir,0.09243707218336839,1.7722740626677747e-47,0.9075629278166345,15.0,,52.0,780.2142857142857,0.014285714285714285
6.868493150684931,demographic_sir,0.09247259254217548,1.8727119103844682e-47,0.9075274074578273,15.0,,52.0,780.2142857142857,0.014285714285714285
6.8712328767123285,demographic_sir,0.09250811151078048,1.9789919963034153e-47,0.9074918884892224,15.0,,52.0,780.2142857142857,0.014285714285714285
6.873972602739726,demographic_sir,0.09254362908923779,2.0914624701278712e-47,0.907456370910765,15.0,,52.0,780.2142857142857,0.014285714285714285
6.876712328767123,demographic_sir,0.0925791452776018,2.210492702802334e-47,0.907420854722401,15.0,,52.0,780.2142857142857,0.014285714285714285
6.879452054794521,demographic_sir,0.09261466007592696,2.3364746078143524e-47,0.9073853399240759,15.0,,52.0,780.2142857142857,0.014285714285714285
6.882191780821918,demographic_sir,0.09265017348426763,2.4698240464315316e-47,0.9073498265157353,15.0,,52.0,780.2142857142857,0.014285714285714285
6.884931506849315,demographic_sir,0.09268568550267822,2.6109823223079907e-47,0.9073143144973246,15.0,,52.0,780.2142857142857,0.014285714285714285
6.887671232876713,demographic_sir,0.09272119613121314,2.760417771252798e-47,0.9072788038687897,15.0,,52.0,780.2142857142857,0.014285714285714285
6.89041095890411,demographic_sir,0.09275670536992679,2.918627452335205e-47,0.907243294630076,15.0,,52.0,780.2142857142857,0.014285714285714285
6.8931506849315065,demographic_sir,0.09279221321887354,3.0861389469093895e-47,0.9072077867811292,15.0,,52.0,780.2142857142857,0.014285714285714285
6.895890410958904,demographic_sir,0.09282771967810782,3.2635122725771753e-47,0.907172280321895,15.0,,52.0,780.2142857142857,0.014285714285714285
6.898630136986301,demographic_sir,0.09286322474768399,3.4513419195707035e-47,0.9071367752523188,15.0,,52.0,780.2142857142857,0.014285714285714285
6.901369863013699,demographic_sir,0.09289872842765645,3.6502590175349e-47,0.9071012715723464,15.0,,52.0,780.2142857142857,0.014285714285714285
6.904109589041096,demographic_sir,0.0929342307180796,3.8609336412170823e-47,0.9070657692819233,15.0,,52.0,780.2142857142857,0.014285714285714285
6.906849315068493,demographic_sir,0.0929697316190078,4.0840772641373045e-47,0.9070302683809951,15.0,,52.0,780.2142857142857,0.014285714285714285
6.909589041095891,demographic_sir,0.09300523113049546,4.320445369915983e-47,0.9069947688695075,15.0,,52.0,780.2142857142857,0.014285714285714285
6.912328767123288,demographic_sir,0.09304072925259693,4.57084023157949e-47,0.906959270747406,15.0,,52.0,780.2142857142857,0.014285714285714285
6.915068493150685,demographic_sir,0.0930762259853666,4.836113869852154e-47,0.9069237740146363,15.0,,52.0,780.2142857142857,0.014285714285714285
6.917808219178082,demographic_sir,0.09311172132885885,5.117171202177299e-47,0.9068882786711441,15.0,,52.0,780.2142857142857,0.014285714285714285
6.920547945205479,demographic_sir,0.09314721528312805,5.414973394994817e-47,0.9068527847168749,15.0,,52.0,780.2142857142857,0.014285714285714285
6.923287671232877,demographic_sir,0.09318270784822859,5.730541432638158e-47,0.9068172921517743,15.0,,52.0,780.2142857142857,0.014285714285714285
6.926027397260274,demographic_sir,0.09321819902421481,6.06495991711124e-47,0.9067818009757881,15.0,,52.0,780.2142857142857,0.014285714285714285
6.928767123287671,demographic_sir,0.0932536888111411,6.419381113957739e-47,0.9067463111888617,15.0,,52.0,780.2142857142857,0.014285714285714285
6.931506849315069,demographic_sir,0.09328917720906181,6.795029260457426e-47,0.9067108227909411,15.0,,52.0,780.2142857142857,0.014285714285714285
6.934246575342466,demographic_sir,0.0933246642180313,7.193205153473423e-47,0.9066753357819716,15.0,,52.0,780.2142857142857,0.014285714285714285
6.936986301369863,demographic_sir,0.09336014983810395,7.615291035438598e-47,0.906639850161899,15.0,,52.0,780.2142857142857,0.014285714285714285
6.939726027397261,demographic_sir,0.09339563406933411,8.062755798213129e-47,0.9066043659306687,15.0,,52.0,780.2142857142857,0.014285714285714285
6.942465753424657,demographic_sir,0.09343111691177614,8.537160525874006e-47,0.9065688830882267,15.0,,52.0,780.2142857142857,0.014285714285714285
6.945205479452055,demographic_sir,0.09346659836548439,9.040164398918254e-47,0.9065334016345185,15.0,,52.0,780.2142857142857,0.014285714285714285
6.947945205479452,demographic_sir,0.09350207843051321,9.573530983875594e-47,0.9064979215694897,15.0,,52.0,780.2142857142857,0.014285714285714285
6.950684931506849,demographic_sir,0.09353755710691695,1.0139134933953016e-46,0.906462442893086,15.0,,52.0,780.2142857142857,0.014285714285714285
6.953424657534247,demographic_sir,0.09357303439474997,1.0738969128061123e-46,0.9064269656052529,15.0,,52.0,780.2142857142857,0.014285714285714285
6.956164383561644,demographic_sir,0.09360851029406661,1.137515227742707e-46,0.9063914897059363,15.0,,52.0,780.2142857142857,0.014285714285714285
6.958904109589041,demographic_sir,0.0936439848049212,1.2049937030977265e-46,0.9063560151950817,15.0,,52.0,780.2142857142857,0.014285714285714285
6.961643835616439,demographic_sir,0.09367945792736809,1.2765718612788783e-46,0.9063205420726348,15.0,,52.0,780.2142857142857,0.014285714285714285
6.964383561643836,demographic_sir,0.09371492966146164,1.3525044027170103e-46,0.9062850703385412,15.0,,52.0,780.2142857142857,0.014285714285714285
6.967123287671233,demographic_sir,0.09375040000725615,1.4330621869349243e-46,0.9062495999927467,15.0,,52.0,780.2142857142857,0.014285714285714285
6.96986301369863,demographic_sir,0.09378586896480598,1.51853327823341e-46,0.9062141310351968,15.0,,52.0,780.2142857142857,0.014285714285714285
6.972602739726027,demographic_sir,0.09382133653416547,1.6092240603267994e-46,0.9061786634658373,15.0,,52.0,780.2142857142857,0.014285714285714285
