t,model,s,i,r,R0,beta0,gamma,mu,alpha
49.93424657534246,seasonal_vital_sir,0.06689003730284174,0.00020076084632021846,0.9329092018508448,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
49.95342465753425,seasonal_vital_sir,0.06694429412002227,0.0002015149888009305,0.9328541908911836,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
49.97260273972603,seasonal_vital_sir,0.06699753561825442,0.00020243474806818894,0.9328000296336841,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
49.99178082191781,seasonal_vital_sir,0.06704959852765185,0.00020351902295238908,0.9327468824494025,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.010958904109586,seasonal_vital_sir,0.06710032096338543,0.00020476654925588264,0.9326949124873656,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.03013698630137,seasonal_vital_sir,0.06714954263165333,0.00020617587034921748,0.9326442814980043,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.04931506849315,seasonal_vital_sir,0.06719710507056711,0.00020774530400851076,0.9325951496254312,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.06849315068493,seasonal_vital_sir,0.06724285192944773,0.00020947290566019461,0.9325476751648988,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.087671232876716,seasonal_vital_sir,0.06728662928979108,0.00021135642824466838,0.9325020142819709,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.106849315068494,seasonal_vital_sir,0.06732828603086861,0.00021339327896599124,0.932458320690172,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.12602739726027,seasonal_vital_sir,0.06736767424256365,0.00021558047326110922,0.932416745284182,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.14520547945205,seasonal_vital_sir,0.06740464968759377,0.0002179145863994164,0.9323774357260136,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.16438356164384,seasonal_vital_sir,0.06743907231473019,0.00022039170321164293,0.9323405359820649,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.18356164383562,seasonal_vital_sir,0.0674708068239787,0.00022300736654547602,0.9323061858094824,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.202739726027396,seasonal_vital_sir,0.06749972328393107,0.00022575652515296034,0.9322745201909226,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.22191780821918,seasonal_vital_sir,0.06752569780061968,0.00022863348182979384,0.9322456687175571,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.24109589041096,seasonal_vital_sir,0.0675486132362113,0.00023163184274687285,0.9322197549210484,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.26027397260274,seasonal_vital_sir,0.067568359974755,0.00023474446903661925,0.932196895556215,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.27945205479452,seasonal_vital_sir,0.06758483673095958,0.00023796343181678879,0.9321771998372304,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.298630136986304,seasonal_vital_sir,0.06759795139662722,0.0002412799719479298,0.9321607686314316,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.31780821917808,seasonal_vital_sir,0.06760762191792509,0.00024468446592171094,0.93214769361616,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.33698630136986,seasonal_vital_sir,0.06761377719516029,0.00024816639935976593,0.9321380564054866,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.35616438356164,seasonal_vital_sir,0.06761635799516254,0.0002517143496594408,0.9321319276551848,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.37534246575343,seasonal_vital_sir,0.06761531786480977,0.0002553159793467036,0.9321293661558502,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.394520547945206,seasonal_vital_sir,0.06761062403270099,0.00025895804167988236,0.9321304179256258,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.413698630136984,seasonal_vital_sir,0.06760225828453553,0.0002626263999837753,0.9321351153154874,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.43287671232877,seasonal_vital_sir,0.0675902177964596,0.00026630606207536867,0.9321434761414717,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.45205479452055,seasonal_vital_sir,0.06757451590954769,0.00026998123096471917,0.9321555028594946,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.47123287671233,seasonal_vital_sir,0.06755518282776729,0.0002736353727737874,0.9321711817994658,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.49041095890411,seasonal_vital_sir,0.06753226622129077,0.000277251302510775,0.9321904824762055,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.50958904109589,seasonal_vital_sir,0.06750583171693471,0.0002808112879693969,0.932213356995103,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.52876712328767,seasonal_vital_sir,0.06747596325787744,0.0002842971715960049,0.9322397395705336,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.54794520547945,seasonal_vital_sir,0.06744276331567764,0.0002876905096909616,0.9322695461746384,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.56712328767124,seasonal_vital_sir,0.06740635293902232,0.00029097272779593075,0.9323026743331888,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.586301369863016,seasonal_vital_sir,0.06736687162558588,0.00029412529058152977,0.9323390030838397,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.605479452054794,seasonal_vital_sir,0.06732447700587804,0.00029712988400884484,0.9323783931101202,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.62465753424657,seasonal_vital_sir,0.0672793443309687,0.00029996860701519984,0.932420687062023,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.64383561643836,seasonal_vital_sir,0.06723166575944904,0.00030262416949277646,0.9324657100710649,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.66301369863014,seasonal_vital_sir,0.06718164944284258,0.00030508009291206254,0.932513270464252,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.68219178082192,seasonal_vital_sir,0.06712951841281899,0.0003073209096141426,0.9325631606775736,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.701369863013696,seasonal_vital_sir,0.06707550927786515,0.0003093323565775917,0.932615158365564,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.72054794520548,seasonal_vital_sir,0.06701987074139612,0.0003111015593749097,0.9326690276992358,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.73972602739726,seasonal_vital_sir,0.06696286195749808,0.0003126172020824673,0.9327245208404262,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.75890410958904,seasonal_vital_sir,0.0669047507444351,0.00031386967910337595,0.9327813795764682,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.778082191780825,seasonal_vital_sir,0.06684581167957702,0.0003148512252038952,0.9328393370952258,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.797260273972604,seasonal_vital_sir,0.06678632410238153,0.0003155560205431574,0.932898119877082,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.81643835616438,seasonal_vital_sir,0.06672657005437534,0.00031598026807788465,0.9329574496775536,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.83561643835616,seasonal_vital_sir,0.06666683218663785,0.0003161222414266304,0.9330170455719424,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.85479452054795,seasonal_vital_sir,0.06660739166603294,0.0003159823020545481,0.9330766260319194,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.87397260273973,seasonal_vital_sir,0.066548526111338,0.0003155628854583358,0.9331359110032107,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.893150684931506,seasonal_vital_sir,0.06649050758948986,0.00031486845685817694,0.933194623953659,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.91232876712329,seasonal_vital_sir,0.06643360070044843,0.0003139054377052702,0.9332524938618535,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.93150684931507,seasonal_vital_sir,0.0663780607767449,0.0003126821050576451,0.9333092571182047,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.95068493150685,seasonal_vital_sir,0.06632413222073227,0.00031120846653469054,0.9333646593127403,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.96986301369863,seasonal_vital_sir,0.06627204699901688,0.0003094961141085414,0.9334184568868819,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
50.989041095890414,seasonal_vital_sir,0.0662220233096521,0.0003075580604106963,0.9334704186299444,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.00821917808219,seasonal_vital_sir,0.06617426443356877,0.0003054085615145022,0.9335203270049239,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.02739726027397,seasonal_vital_sir,0.06612895777754027,0.00030306293029493873,0.9335679792921721,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.04657534246575,seasonal_vital_sir,0.06608627411187212,0.00030053734446994115,0.9336131885436652,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.06575342465754,seasonal_vital_sir,0.06604636700208981,0.0002978486533017324,0.9336557843446156,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.084931506849315,seasonal_vital_sir,0.06600937243028117,0.00029501418669702743,0.9336956133830289,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.104109589041094,seasonal_vital_sir,0.06597540859851635,0.0002920515701099236,0.9337325398313808,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.12328767123288,seasonal_vital_sir,0.06594457590398402,0.0002889785482419046,0.9337664455477812,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.14246575342466,seasonal_vital_sir,0.06591695707318754,0.0002858128200716858,0.933797230106748,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.16164383561644,seasonal_vital_sir,0.06589261744075639,0.0002825718872557101,0.933824810671995,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.18082191780822,seasonal_vital_sir,0.06587160535714973,0.00027927291743876445,0.9338491217254186,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.2,seasonal_vital_sir,0.06585395270873536,0.00027593262352197597,0.9338701146677497,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.21917808219178,seasonal_vital_sir,0.06583967553339086,0.0002725671594684234,0.9338877573071478,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.23835616438356,seasonal_vital_sir,0.06582877471484586,0.0002691920327973804,0.9339020332523639,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.25753424657534,seasonal_vital_sir,0.06582123673941488,0.00026582203353639716,0.9339129412270559,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.276712328767125,seasonal_vital_sir,0.06581703449950202,0.00026247117907208167,0.9339204943214331,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.295890410958904,seasonal_vital_sir,0.06581612812923147,0.00025915267406890504,0.9339247191967067,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.31506849315068,seasonal_vital_sir,0.06581846585871724,0.00025587888441099324,0.9339256552568789,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.33424657534247,seasonal_vital_sir,0.06582398487477342,0.0002526613239630735,0.9339233538012706,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.35342465753425,seasonal_vital_sir,0.0658326121772349,0.0002495106528398127,0.9339178771699325,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.37260273972603,seasonal_vital_sir,0.06584426542146204,0.00024643668581296485,0.9339092978927322,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.391780821917806,seasonal_vital_sir,0.06585885373900337,0.00024344840946728335,0.9338976978515368,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.41095890410959,seasonal_vital_sir,0.0658762785297555,0.00024055400673271728,0.9338831674635192,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.43013698630137,seasonal_vital_sir,0.06589643422026499,0.0002377608874658005,0.9338658048922766,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.44931506849315,seasonal_vital_sir,0.06591920898404094,0.00023507572382101076,0.9338457152921453,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.468493150684935,seasonal_vital_sir,0.0659444854208793,0.00023250448923753053,0.9338230100898904,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.487671232876714,seasonal_vital_sir,0.06597214119322871,0.00023005249996283067,0.9337978063068156,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.50684931506849,seasonal_vital_sir,0.06600204961855058,0.00022772445813724754,0.9337702259233194,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.52602739726027,seasonal_vital_sir,0.06603408021744131,0.00022552449556920758,0.9337403952869966,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.54520547945206,seasonal_vital_sir,0.06606809921799627,0.0002234562174355774,0.9337084445645754,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.56438356164384,seasonal_vital_sir,0.06610397001750468,0.00022152274524323402,0.9336745072372593,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.583561643835615,seasonal_vital_sir,0.06614155360308291,0.00021972675848423308,0.93363871963844,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.602739726027394,seasonal_vital_sir,0.06618070893328373,0.00021807053450653488,0.9336012205322171,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.62191780821918,seasonal_vital_sir,0.06622129328307207,0.0002165559862040628,0.933562150730731,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.64109589041096,seasonal_vital_sir,0.06626316255484173,0.0002151846972034931,0.933521652747962,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.66027397260274,seasonal_vital_sir,0.06630617155837014,0.00021395795429035596,0.9334798704873466,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.679452054794524,seasonal_vital_sir,0.06635017426277745,0.00021287677687397232,0.9334369489603557,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.6986301369863,seasonal_vital_sir,0.06639502402368226,0.0002119419433397465,0.9333930340329851,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.71780821917808,seasonal_vital_sir,0.06644057378883313,0.0002111540141789946,0.9333482721969951,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.73698630136986,seasonal_vital_sir,0.06648667628555016,0.000210513351821477,0.9333028103626357,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.75616438356165,seasonal_vital_sir,0.06653318419334177,0.00021002013712487553,0.9332567956695407,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.775342465753425,seasonal_vital_sir,0.06657995030506875,0.0002096743824995056,0.933210375312439,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.794520547945204,seasonal_vital_sir,0.06662682768001968,0.0002094759416664239,0.9331636963783211,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.81369863013699,seasonal_vital_sir,0.0666736697922362,0.00020942451606372435,0.9331169056917074,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.83287671232877,seasonal_vital_sir,0.0667203306773906,0.00020951965793008275,0.9330701496646867,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.85205479452055,seasonal_vital_sir,0.06676666508146828,0.00020976077010744434,0.9330235741484315,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.87123287671233,seasonal_vital_sir,0.06681252861444678,0.00021014710261700896,0.9329773242829434,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.89041095890411,seasonal_vital_sir,0.06685777791208924,0.00021067774607521936,0.9329315443418428,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.90958904109589,seasonal_vital_sir,0.06690227080888309,0.0002113516220301169,0.9328863775690941,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.92876712328767,seasonal_vital_sir,0.0669458665250497,0.00021216747031397963,0.9328419660046436,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.94794520547945,seasonal_vital_sir,0.06698842587042804,0.0002131238335263102,0.9327984502960529,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.967123287671235,seasonal_vital_sir,0.06702981146788867,0.00021421903878268434,0.9327559694933358,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
51.986301369863014,seasonal_vital_sir,0.06706988799876111,0.0002154511768902665,0.9327146608243558,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.00547945205479,seasonal_vital_sir,0.0671085224725523,0.00021681807914045916,0.9326746594483144,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.02465753424658,seasonal_vital_sir,0.06714558452299262,0.00021831729194352889,0.9326360981850711,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.04383561643836,seasonal_vital_sir,0.06718094673216139,0.0002199460495694117,0.9325991072182765,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.06301369863014,seasonal_vital_sir,0.06721448498411577,0.00022170124530329548,0.9325638137705884,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.082191780821915,seasonal_vital_sir,0.06724607884906263,0.00022357940137385154,0.932530341749571,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.1013698630137,seasonal_vital_sir,0.06727561199867814,0.0002255766380658432,0.9324988113632635,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.12054794520548,seasonal_vital_sir,0.06730297265268038,0.00022768864248656886,0.9324693387048406,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.13972602739726,seasonal_vital_sir,0.06732805405620303,0.00022991063751634267,0.9324420353062882,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.15890410958904,seasonal_vital_sir,0.06735075498689483,0.0002322373515356414,0.9324170076615771,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.178082191780824,seasonal_vital_sir,0.06737098028998542,0.0002346629895841314,0.9323943567204379,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.1972602739726,seasonal_vital_sir,0.0673886414388139,0.00023718120666745872,0.9323741773545261,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.21643835616438,seasonal_vital_sir,0.06740365711751789,0.00023978508398418135,0.9323565577985055,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.23561643835617,seasonal_vital_sir,0.06741595382173632,0.000242467108894744,0.9323415790693764,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.25479452054795,seasonal_vital_sir,0.06742546647230085,0.0002452191594940393,0.9323293143682125,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.273972602739725,seasonal_vital_sir,0.06743213903599134,0.0002480324946755184,0.9323198284693407,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.293150684931504,seasonal_vital_sir,0.06743592514653077,0.00025089775058456865,0.9323131771028922,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.31232876712329,seasonal_vital_sir,0.06743678871811565,0.00025380494434859227,0.9323094063375432,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.33150684931507,seasonal_vital_sir,0.06743470454294276,0.00025674348593739837,0.9323085519711273,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.35068493150685,seasonal_vital_sir,0.06742965886343247,0.0002597021989472171,0.9323106389376278,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.369863013698634,seasonal_vital_sir,0.06742164990919194,0.0002626693510121326,0.9323156807398033,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.38904109589041,seasonal_vital_sir,0.06741068838823995,0.00026563269442627654,0.932323678917341,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.40821917808219,seasonal_vital_sir,0.06739679792166162,0.00026857951740768415,0.9323346225609379,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.42739726027397,seasonal_vital_sir,0.0673800154107088,0.00027149670625049686,0.9323484878830479,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.446575342465756,seasonal_vital_sir,0.06736039132543682,0.0002743708183978721,0.9323652378561726,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.465753424657535,seasonal_vital_sir,0.06733798990429903,0.0002771881662264643,0.9323848219294819,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.484931506849314,seasonal_vital_sir,0.06731288925472632,0.0002799349110694801,0.9324071758342115,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.50410958904109,seasonal_vital_sir,0.06728518134561122,0.00028259716672527453,0.9324322214876709,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.52328767123288,seasonal_vital_sir,0.0672549718838018,0.0002851611114102384,0.9324598670047953,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.54246575342466,seasonal_vital_sir,0.06722238006818225,0.0002876131068274411,0.9324900068249977,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.56164383561644,seasonal_vital_sir,0.06718753821665852,0.0002899398227465911,0.9325225219606023,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.58082191780822,seasonal_vital_sir,0.06715059126335157,0.0002921283652372751,0.9325572803714186,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.6,seasonal_vital_sir,0.06711169612548738,0.00029416640647751983,0.9325941374680425,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.61917808219178,seasonal_vital_sir,0.06707102094181246,0.0002960423138842959,0.9326329367443106,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.63835616438356,seasonal_vital_sir,0.0670287441867973,0.00029774527619161925,0.9326735105370184,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.657534246575345,seasonal_vital_sir,0.06698505366734897,0.00029926542404388367,0.9327156809086143,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.676712328767124,seasonal_vital_sir,0.0669401454111682,0.0003005939426831235,0.932759260646156,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.6958904109589,seasonal_vital_sir,0.06689422245817889,0.00030172317439280456,0.9328040543674356,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.71506849315069,seasonal_vital_sir,0.06684749356855643,0.0003026467085180259,0.9328498597229328,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.73424657534247,seasonal_vital_sir,0.06680017186271636,0.0003033594571101928,0.9328964686801806,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.75342465753425,seasonal_vital_sir,0.06675247341013195,0.0003038577145374264,0.932943668875338,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.772602739726025,seasonal_vital_sir,0.06670461578498121,0.00030413919975133384,0.9329912450152748,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.79178082191781,seasonal_vital_sir,0.06665681660733679,0.00030420308029472217,0.9330389803123759,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.81095890410959,seasonal_vital_sir,0.06660929208888555,0.00030404997755958653,0.9330866579335624,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.83013698630137,seasonal_vital_sir,0.06656225560199006,0.00030368195324502413,0.9331340624447724,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.84931506849315,seasonal_vital_sir,0.06651591629028887,0.00030310247740464406,0.9331809812323137,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.868493150684934,seasonal_vital_sir,0.0664704777380024,0.0003023163788967167,0.9332272058831083,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.88767123287671,seasonal_vital_sir,0.0664261367137036,0.00030132977944280227,0.9332725335068609,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.90684931506849,seasonal_vital_sir,0.06638308200258042,0.000300150012848655,0.9333167679845782,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.92602739726028,seasonal_vital_sir,0.06634149333921932,0.0002987855312338458,0.9333597211295541,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.945205479452056,seasonal_vital_sir,0.06630154045074636,0.0002972458003455424,0.9334012137489155,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.964383561643835,seasonal_vital_sir,0.06626338221784235,0.000295541186192048,0.9334410765959731,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
52.983561643835614,seasonal_vital_sir,0.06622716595877867,0.00029368283532101296,0.9334791512059077,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.0027397260274,seasonal_vital_sir,0.06619302683926391,0.0002916825510866267,0.9335152906096569,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.02191780821918,seasonal_vital_sir,0.06616108740861812,0.00028955266820343605,0.9335493599231858,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.04109589041096,seasonal_vital_sir,0.06613145726065404,0.00028730592777783114,0.9335812368115755,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.06027397260274,seasonal_vital_sir,0.06610423281569382,0.00028495535484986915,0.9336108118294636,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.07945205479452,seasonal_vital_sir,0.0660794972184207,0.0002825141402773121,0.9336379886413092,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.0986301369863,seasonal_vital_sir,0.06605732034478642,0.0002799955285608714,0.9336626841266601,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.11780821917808,seasonal_vital_sir,0.06603775890998215,0.0002774127129550501,0.9336848283770702,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.136986301369866,seasonal_vital_sir,0.06602085666854032,0.0002747787389429549,0.9337043645925241,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.156164383561645,seasonal_vital_sir,0.06600664469696386,0.0002721064168854009,0.9337212488861582,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.175342465753424,seasonal_vital_sir,0.06599514174886512,0.0002694082443931186,0.9337354500067493,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.1945205479452,seasonal_vital_sir,0.06598635467242699,0.00026669633872311013,0.9337469489888574,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.21369863013699,seasonal_vital_sir,0.06598027888004322,0.0002639823792718946,0.9337557387406923,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.23287671232877,seasonal_vital_sir,0.06597689886023475,0.00026127756003400834,0.9337618235797388,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.25205479452055,seasonal_vital_sir,0.06597618872234097,0.00025859255171647034,0.9337652187259501,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.27123287671233,seasonal_vital_sir,0.06597811276502194,0.00025593747305068014,0.933765949761935,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.29041095890411,seasonal_vital_sir,0.06598262606025082,0.00025332187072262674,0.9337640520690341,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.30958904109589,seasonal_vital_sir,0.06598967504519607,0.0002507547072497993,0.9337595702475617,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.32876712328767,seasonal_vital_sir,0.06599919811516605,0.0002482443560673029,0.9337525575287743,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.347945205479455,seasonal_vital_sir,0.06601112621159032,0.0002457986030441935,0.933743075185373,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.367123287671234,seasonal_vital_sir,0.0660253833998211,0.00024342465363149225,0.9337311919465551,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.38630136986301,seasonal_vital_sir,0.06604188743233931,0.0002411291448427655,0.9337169834228255,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.40547945205479,seasonal_vital_sir,0.06606055029372487,0.00023891816128369524,0.933700531544999,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.42465753424658,seasonal_vital_sir,0.06608127872449233,0.0002367972544756393,0.9336819240210396,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
53.443835616438356,seasonal_vital_sir,0.06610397472158895,0.00023477146475705778,0.9336612538136614,15.0,780.2142857142857,52.0,0.014285714285714285,0.0
